0.9591041129117497
0.0010356049859127402
0.03799750134933798
0.0002275947799706915
0.0015476912667432346
0.000022017680085849
0.00006114477873185928
1.7023532826638266e-6
2.424449685893251e-6
1.0267307932230591e-7
8.665832699746545e-8
6.245678406923676e-9
2.8900914316756697e-9
1.0213577238289101e-9
6.505078683550584e-10
3.146624707034671e-11
4.3418047098650226e-11
2.779746727144887e-10
4.047095655241974e-10
6.575873889832326e-11
1.8568098261709167e-11
3.2830526574565124e-10
2.8596134535768676e-10
1.0001831879088017e-11
5.507037222258266e-10
2.9261013004472963e-10
2.2630731281974634e-10
5.120660616512749e-10
1.91927965305111e-11
4.5609052447099193e-10
1.7823232674755014e-9
