3.	0.02206730221771765
4.	0.05710464655390059
5.	0.04142346149241794
6.	0.02027433535471631
7.	0.005629825755249584
8.	0.0013086151098975277
9.	0.0030009091718097907
10.	0.002322612066237577
11.	0.0011502261332303634
12.	0.00030467018730925263
13.	0.00008753602554019113
14.	0.0001749193313313043
15.	0.00013045025898082496
16.	0.00006282872860854295
17.	0.000015696861024641715
18.	5.616323173032498e-6
19.	0.000010029748983270666
20.	7.298904860988801e-6
21.	3.4372079189782536e-6
22.	8.06494315415467e-7
23.	3.5451742135098837e-7
24.	5.748346591359462e-7
25.	4.0799079636524417e-7
26.	1.8766653698174832e-7
27.	4.1051465973718623e-8
28.	2.205230056042724e-8
29.	3.288376946395241e-8
30.	2.2780915482038887e-8
31.	1.0230533997144764e-8
32.	2.067734672841545e-9
33.	1.3560310941837137e-9
34.	1.8781054802163015e-9
35.	1.270653567158865e-9
36.	5.567744583258276e-10
37.	1.0280453625332175e-10
38.	8.259463357992891e-11
39.	1.0709804095251347e-10
40.	7.079751700592736e-11
41.	3.024794103550489e-11
42.	5.0279877028852384e-12
43.	4.990709843939139e-12
44.	6.098127410956669e-12
45.	3.940378872628702e-12
46.	1.6403817679406148e-12
47.	2.406683529461005e-13
48.	2.996266403172039e-13
49.	3.4688685479721266e-13
50.	2.1898792452127603e-13
51.	8.890535397231868e-14
52.	1.1230149975451218e-14
53.	1.793704509967897e-14
54.	1.965276245703955e-14
